p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
7.78543548036926e-09,4.0873607149769,0.885,0.508,0.000112009060256073,1,Tcf19
8.05979540861248e-09,4.06265041412193,0.846,0.371,0.000115956276543708,1,Ube2t
9.06302075175102e-09,3.98062171126994,0.923,0.583,0.000130389679555442,1,Tacc3
9.59677342696069e-09,3.75169352384628,0.885,0.462,0.000138068779293683,1,Mcm2
9.61604216810719e-09,2.98364139685113,0.885,0.439,0.000138345998672558,1,Foxm1
9.63843845261261e-09,4.65031461391881,0.808,0.28,0.000138668214017738,1,Cep128
1.05152222189046e-08,5.47337327114531,0.654,0.167,0.000151282502063381,1,Dscc1
1.0715536733913e-08,4.53240102689305,0.846,0.462,0.000154164426990807,1,Dlgap5
1.08834092900044e-08,4.18676215776932,0.769,0.295,0.000156579609455293,1,Stil
1.14206264729853e-08,2.4572120577804,0.769,0.348,0.00016430855306684,1,Ncaph
1.18544155784269e-08,4.00091972739651,0.769,0.22,0.000170549476926827,1,Kif2c
1.22460732681186e-08,4.42081390532304,0.769,0.288,0.000176184256108423,1,Kifc1
1.24565746288965e-08,5.53712627255336,0.731,0.258,0.000179212739185934,1,Cdc25c
1.34386377090653e-08,4.30346427814541,0.654,0.197,0.000193341680720323,1,Neil3
1.35647579306435e-08,2.79981853768153,0.654,0.174,0.000195156172348169,1,Rtkn2
1.43706489116618e-08,4.2507256236673,0.808,0.424,0.000206750525892078,1,Nusap1
1.4508588066598e-08,2.93178402755129,1,0.758,0.000208735056514145,1,Hmgb2
1.55616648864929e-08,5.07807429839044,0.654,0.159,0.000223885672721974,1,E2f8
1.61764040520778e-08,3.95327999753939,0.885,0.462,0.000232729925097244,1,Ccnb1
1.67485880331476e-08,3.79523456037707,0.846,0.447,0.000240961936032894,1,Fbxo5
1.90457255714216e-08,3.76653672915791,0.962,0.712,0.000274010853796043,1,Smc2
2.28390206454562e-08,3.02183082097555,0.885,0.515,0.000328584990026179,1,Fam111a
2.75665125617015e-08,2.26196825785472,1,0.811,0.000396599416225199,1,Nasp
2.95821237689568e-08,3.75205839013915,0.654,0.189,0.000425598014663981,1,Hist1h2ao
2.97875756525846e-08,2.8976706760707,0.808,0.311,0.000428553850913735,1,Pole
3.16463235547612e-08,1.25916740022613,0.923,0.47,0.00045529565698235,1,Dbf4
3.45249103750367e-08,3.12841812650517,0.923,0.811,0.000496709885565653,1,Rrm1
3.52708862048392e-08,4.61000455731566,0.731,0.288,0.000507442239829021,1,Exo1
3.90532407890248e-08,3.63630573866926,0.808,0.356,0.0005618589752317,1,Haus5
4.02991692544235e-08,5.61881303205768,0.731,0.303,0.000579784148063391,1,Cdc6
4.0579696569351e-08,3.95045540888787,0.769,0.348,0.000583820094543254,1,4930579G24Rik
4.34004534158267e-08,2.7694292900915,0.962,0.758,0.000624402323293499,1,Topbp1
4.70437513010513e-08,3.70153193296712,0.846,0.523,0.000676818449968225,1,Ncapg2
4.78026729408929e-08,4.17446059514681,0.808,0.409,0.000687737055600626,1,Dtl
4.94223955387365e-08,5.56886446355647,0.846,0.667,0.000711040004615802,1,Kif20a
4.98234130208496e-08,2.10900785615328,1,0.932,0.000716809443130963,1,Stmn1
5.00801949509111e-08,4.09634252758165,0.731,0.235,0.000720503764758758,1,Depdc1a
5.23206949478202e-08,5.32998684177515,0.808,0.402,0.000752737838214289,1,Brca1
5.77156635109522e-08,4.41871944533093,0.731,0.288,0.00083035525093207,1,Bub1b
6.31758421811917e-08,4.03307000989605,0.808,0.311,0.000908910841460805,1,Cenpn
6.4801196552056e-08,5.35093941920935,0.731,0.318,0.00093229481479443,1,Nek2
6.68921992646912e-08,3.64008564193905,0.769,0.348,0.000962378070821112,1,Bard1
6.7658777786273e-08,3.3387993341708,0.769,0.386,0.000973406836011109,1,Kntc1
6.98164807279986e-08,3.06796220459615,0.846,0.417,0.00100444970823372,1,Uhrf1
8.47315318397411e-08,2.42398417995878,0.846,0.462,0.00121903254857836,1,Prim1
8.810189481744e-08,4.73032804621836,0.846,0.568,0.00126752196073851,1,Mki67
9.17939436498249e-08,4.32735909713977,0.846,0.439,0.00132063946729003,1,Rad54l
9.24264161510871e-08,3.44973278986755,0.846,0.508,0.00132973884916569,1,Sgol2
9.29283483587019e-08,3.85373696583797,0.846,0.568,0.00133696014783664,1,Lig1
9.71682802458811e-08,4.12413877113998,0.846,0.477,0.00139796004789749,1,Kif20b
1.14464548762732e-07,3.58355147711507,0.923,0.765,0.00164680146304943,1,Ckap2
1.15269778796716e-07,2.51808949221158,1,0.712,0.00165838630754836,1,Mcm4
1.17025222787491e-07,4.66425175452601,0.769,0.326,0.00168364188024363,1,Hirip3
1.28233258907311e-07,3.80590062157788,0.808,0.439,0.00184489189589948,1,Kif23
1.2916454110376e-07,4.06124881775601,0.692,0.227,0.00185829025285979,1,4930427A07Rik
1.31702065819723e-07,4.03308359366819,0.731,0.326,0.00189479762094836,1,Cdca2
1.46026301157907e-07,4.10002383194283,0.808,0.477,0.0021008803947588,1,Cenpq
1.50097197186501e-07,2.66020444122967,0.923,0.697,0.00215944837592218,1,Atad2
1.53604109248485e-07,5.03141450325867,0.808,0.417,0.00220990231975796,1,Zwilch
1.6014382087668e-07,2.09907812877797,0.962,0.97,0.00230398915095279,1,Pcna
1.68542356038888e-07,4.68291078843566,0.654,0.235,0.00242481887633148,1,Cenpi
1.71594800713519e-07,4.86187379869348,0.769,0.333,0.00246873439786539,1,Mlf1ip
1.7975313949235e-07,4.15828529095467,0.692,0.265,0.00258610841787645,1,Chaf1b
1.91721519569781e-07,4.37720900749153,0.654,0.227,0.00275829750205043,1,Melk
2.0433504373296e-07,5.39987407065069,0.731,0.348,0.00293976827418609,1,Kif15
2.09093903491501e-07,5.20751738636761,0.731,0.318,0.00300823398953223,1,2700099C18Rik
2.32142810892644e-07,4.38673626446286,0.808,0.386,0.00333983862031247,1,Aurka
2.42452320544862e-07,3.67314289106457,0.808,0.477,0.00348816153567893,1,Cdca3
2.83991427627386e-07,2.06786047611352,0.923,0.72,0.0040857846692752,1,Rfc3
2.967809892665e-07,4.86450527423109,0.808,0.53,0.00426978809257713,1,C330027C09Rik
3.00395716725898e-07,2.07716033862242,1,0.977,0.00432179317653549,1,H2afz
3.08733365054989e-07,3.74441553167759,0.654,0.197,0.00444174692304612,1,Pask
3.09119880731851e-07,2.9102438433043,0.846,0.379,0.00444730772408914,1,Rad18
3.28355168587014e-07,2.10012655212389,0.923,0.659,0.00472404581046136,1,Dut
3.64938824987051e-07,3.44135296804404,0.808,0.417,0.0052503748750887,1,Ccnb2
3.73089001134121e-07,4.9935846391873,0.692,0.28,0.0053676314593166,1,Kif22
4.02143894211135e-07,6.72659543890485,0.615,0.182,0.0057856442060156,1,Kifc5b
4.25117770824124e-07,5.16776180168772,0.654,0.273,0.00611616936884667,1,Espl1
4.2961941525188e-07,3.32066977919874,0.846,0.477,0.00618093452722879,1,Mad2l1
4.34670343723906e-07,2.37221621153449,0.962,0.886,0.00625360223515583,1,Tubb6
4.43915294975035e-07,4.43499446047216,0.808,0.47,0.00638660934880583,1,Rfc5
4.83964506844545e-07,3.15662261592673,0.731,0.273,0.00696279735997246,1,Cdkn3
4.84497864826505e-07,4.2113336763544,0.654,0.242,0.00697047078125893,1,Rad51c
4.95885305435548e-07,3.24282856718764,0.885,0.515,0.00713430188930123,1,Cntrob
5.1869426398954e-07,2.58343060621858,0.846,0.386,0.00746245437601752,1,Chaf1a
5.28527657810114e-07,0.835762106369239,0.769,0.447,0.00760392741291412,1,Hmmr
5.54440492984362e-07,6.13788243808884,0.538,0.136,0.00797673537256602,1,Ankle1
6.08980657771128e-07,2.03112399218556,0.923,0.856,0.00876140472335322,1,Usp1
6.17825189208019e-07,2.08312071138136,1,0.795,0.00888865099713576,1,Ezh2
7.84594459810897e-07,4.94008686302396,0.538,0.159,0.0112879604932994,1,Orc1
8.6147196344042e-07,3.28517095242601,0.962,0.765,0.0123939971380173,1,Mcm6
9.22632343260398e-07,4.23332643759059,0.615,0.197,0.0132739115224874,1,Gsg2
9.73710012853499e-07,3.16163202103246,0.731,0.318,0.0140087659549233,1,Ska3
1.10574955524285e-06,3.48142085033836,0.808,0.356,0.0159084188512789,1,4930422G04Rik
1.12107140936593e-06,2.89175799976181,0.962,0.765,0.0161288543665477,1,H2afx
1.14574915313438e-06,1.73362561092712,1,0.856,0.0164838930661443,1,Hat1
1.15665254651093e-06,4.08813497370524,0.846,0.53,0.0166407601866528,1,Nt5dc2
1.22088033798273e-06,2.1541595236697,0.923,0.727,0.0175648054225576,1,Wee1
1.29452564156721e-06,2.70472200483391,0.846,0.402,0.0186243404052275,1,Pole2
1.35126648005417e-06,3.9739944940686,0.769,0.432,0.0194406708485393,1,Mis18bp1
1.47106621446405e-06,3.18424926714279,0.769,0.402,0.0211642296274943,1,Cdc45
1.52847177129743e-06,2.28107379539792,0.923,0.765,0.0219901233736561,1,Zfp367
1.57321857624874e-06,2.65296719579612,0.769,0.364,0.0226338956564907,1,Sgol1
1.80948829114278e-06,2.57811812343826,0.692,0.258,0.0260331080446712,1,Cdc7
1.89301439899182e-06,3.51598559601934,0.769,0.417,0.0272347981582953,1,Mms22l
1.9738159734781e-06,3.77534271248301,0.692,0.265,0.0283972904104294,1,Cdca5
2.02918076296766e-06,1.43374772229848,0.808,0.462,0.0291938236368157,1,Prim2
2.04908463284281e-06,3.45463765167375,0.615,0.227,0.0294801806127095,1,Parpbp
2.14099340592604e-06,3.61271526998135,0.731,0.394,0.030802472131058,1,Fignl1
2.20140158445742e-06,1.31334510265678,1,0.97,0.0316715645955889,1,Xpo1
2.38431970628727e-06,6.71673360639169,0.654,0.25,0.0343032076143549,1,Spdl1
2.57073310845505e-06,2.5747295775638,1,0.902,0.0369851372313428,1,Tyms
2.63253670730214e-06,3.89329601528213,0.692,0.303,0.0378743056079559,1,Wdhd1
2.80348024924381e-06,4.18407821922528,0.846,0.508,0.0403336703458707,1,Psmc3ip
2.85813592589267e-06,5.19467715709425,0.769,0.485,0.0411200015658178,1,Cenpa
2.86056794445696e-06,3.58009402390682,0.846,0.561,0.0411549910169022,1,Fen1
2.87327448965754e-06,2.62776691840226,0.962,0.727,0.041337800082703,1,Tipin
2.9449817772996e-06,3.2168985020949,0.538,0.152,0.0423694528300093,1,Efcab11
3.03249714960342e-06,2.73277373111014,0.846,0.568,0.0436285364913444,1,Incenp
3.05897071798604e-06,4.26856928305228,0.692,0.333,0.0440094117196652,1,Casc5
3.10644818665498e-06,5.14751702990412,0.808,0.568,0.0446924700614052,1,Cenpf
3.13201980164102e-06,3.78532116477675,0.846,0.523,0.0450603688862094,1,Spag5
3.70800114235187e-06,1.72371748877105,1,0.909,0.0533470124350164,1,Smc4
3.78576169722127e-06,2.93731580191997,0.923,0.697,0.0544657535379224,1,Ccdc77
4.19298345694221e-06,3.01089734300989,0.846,0.538,0.0603244529950276,1,Tex30
4.19298345694221e-06,1.4505444787354,0.846,0.538,0.0603244529950276,1,Vrk1
4.33872943568508e-06,2.9967043047438,0.615,0.242,0.0624213003912012,1,Tyms-ps
4.356407444403e-06,2.38752972831492,0.692,0.288,0.062675633902626,1,Gins1
4.39912593851426e-06,4.83416560735263,0.577,0.212,0.0632902248774047,1,Timeless
4.46220139992965e-06,1.41901927518611,1,0.977,0.0641976915407878,1,Dek
4.55018927766488e-06,3.08792784392103,0.808,0.439,0.0654635731377647,1,Cenpp
4.69411303186917e-06,3.17452204277316,0.808,0.538,0.0675342041895017,1,Haus4
5.6587978684668e-06,2.39484682531343,0.846,0.515,0.0814131249336318,1,Mns1
5.7703714048207e-06,2.06570395234436,0.846,0.697,0.0830183334011555,1,Dhfr
5.86943998905936e-06,1.65853460626406,0.923,0.742,0.0844436331225971,1,Tubg1
6.29106694304283e-06,2.44017207275985,1,0.871,0.0905095801095572,1,Dnajc9
6.30106729983217e-06,2.14693426186805,0.769,0.417,0.0906534552426854,1,1190002F15Rik
6.9974310613457e-06,3.16254130305446,0.692,0.364,0.100672040679581,1,Cdc25b
7.04204375203269e-06,3.28673110316038,0.769,0.508,0.101313883460494,1,Cenpe
7.26716978329947e-06,2.4493376694667,1,0.939,0.104552771672329,1,Cse1l
7.40568181417115e-06,2.25765175889384,0.885,0.636,0.10654554426048,1,Nsg1
8.07042264802631e-06,2.80816445355969,0.808,0.621,0.116109170637154,1,Gins2
8.19290855372937e-06,3.7901590236309,0.846,0.674,0.117871375362504,1,Mxd3
8.6634380498381e-06,2.15967492296946,0.962,0.955,0.124640883223021,1,Rad21
9.02983528197441e-06,1.60610883060917,1,0.705,0.129912240201766,1,Lrrc40
9.04892337684707e-06,2.49718660735077,0.808,0.47,0.130186860622699,1,Mis18a
9.10979838573954e-06,3.44247262374345,0.654,0.295,0.131062669375635,1,Chek1
9.14536704055337e-06,3.25466285375651,0.692,0.311,0.131574395612441,1,Apitd1
9.21212569395068e-06,3.37117342001994,0.769,0.417,0.132534852358868,1,Aspm
9.51866001098474e-06,1.66263132129474,0.923,0.667,0.136944961578037,1,Lsm2
9.61630513136241e-06,4.97745458731695,0.615,0.273,0.138349781924911,1,Ccnf
9.69622864292979e-06,1.90146638810867,0.962,0.818,0.139499641485831,1,Ssna1
1.05831460123931e-05,5.76212463814312,0.538,0.197,0.152259721680299,1,Rad54b
1.18106285081209e-05,1.39702699430346,0.846,0.508,0.169919512346336,1,Cenpw
1.19346129231959e-05,1.72131961140674,1,0.902,0.17170327612602,1,Hmgn2
1.20011798020471e-05,1.16514719471855,1,1,0.172660973812051,1,Tuba1b
1.32383633872336e-05,4.98320915321652,0.692,0.371,0.19046033405213,1,Ttk
1.36225601345833e-05,2.93089993620695,0.923,0.652,0.195987772656251,1,Hn1l
1.38958561880771e-05,3.18297750949096,0.654,0.303,0.199919682977866,1,Kif14
1.55252119167775e-05,2.3653751652954,0.769,0.462,0.223361223846678,1,Atad5
1.69950279962258e-05,3.95046111679516,0.731,0.402,0.244507467781701,1,Ccdc18
1.75497427036944e-05,3.30547286928602,0.654,0.326,0.252488148278051,1,Iqgap3
1.81569264998067e-05,3.90868522136897,0.5,0.159,0.261223701552719,1,Sapcd2
1.87604526959387e-05,2.17001821366895,0.769,0.348,0.26990663293647,1,Impa2
1.94092487259685e-05,3.97892328669118,0.615,0.258,0.279240861420509,1,Ercc6l
2.01931652521527e-05,3.48689842210279,0.923,0.636,0.290519068482721,1,Cdk2
2.10137388088724e-05,0.524709146266813,0.731,0.333,0.302324660243248,1,Trip13
2.13598845044455e-05,6.08918233070847,0.538,0.205,0.307304658365457,1,Xkr5
2.28743816705233e-05,1.93702762050866,0.808,0.447,0.329093729093819,1,Ung
2.28988956188007e-05,1.82208932677625,0.923,0.758,0.329446411267685,1,2700094K13Rik
2.29214075554962e-05,3.85616227910978,0.654,0.295,0.329770290500924,1,Zcwpw1
2.39140715850838e-05,3.38114949709229,0.731,0.462,0.344051747894601,1,Rbl1
2.7872078499595e-05,2.22109287270517,0.885,0.606,0.400995593373673,1,Cdkn2c
3.01761601835479e-05,2.14055007657102,0.769,0.53,0.434144416560703,1,Arhgap11a
3.09253774139278e-05,1.14736445024358,1,1,0.444923404854179,1,Tubb4b
3.34571374375077e-05,3.43696835783232,0.692,0.424,0.481347836313424,1,Nmral1
3.49402918076131e-05,1.57505319021044,0.962,0.826,0.50268597823613,1,Ccdc34
3.69658447547714e-05,2.7508771359797,0.731,0.417,0.531827608486896,1,Rfc4
3.86381443522637e-05,1.40982610672901,1,0.924,0.555886982796018,1,Prkaca
4.18942461311808e-05,4.8056759362534,0.885,0.652,0.602732519089299,1,Dnaaf2
4.19984096433022e-05,0.965494945636324,1,1,0.604231119538189,1,Tubb5
4.22186729410295e-05,3.18144202993001,0.615,0.295,0.607400047602592,1,Phf19
4.64597485617923e-05,1.3758106357401,1,0.985,0.668416402558506,1,Ssrp1
4.97498027067687e-05,1.3180379660677,0.923,0.773,0.715750411542281,1,Uchl5
4.98543127875353e-05,1.16188889418771,0.731,0.394,0.717253998074271,1,Cdca7
5.07042168299216e-05,2.21407134827002,0.846,0.644,0.729481567532082,1,Haus1
5.5582963440039e-05,3.43396833294608,0.654,0.273,0.799672095011841,1,BC055324
5.68623968607472e-05,2.65243265084932,0.885,0.773,0.81807930363557,1,Rfc2
5.83260237625635e-05,3.71817884728711,0.731,0.402,0.839136503872001,1,Mastl
6.08597271890656e-05,2.23482284487997,0.731,0.432,0.875588895069087,1,Cdt1
6.24691349337329e-05,1.40284138369571,1,0.909,0.898743444291615,1,Psip1
6.34069656056073e-05,2.40506644060577,0.923,0.72,0.912236014167873,1,Dnmt1
6.72119150595277e-05,2.04740592342056,0.923,0.833,0.966977821961425,1,Exosc8
6.81397124767568e-05,1.73473615894411,0.962,0.902,0.9803260434031,1,Psat1
6.91415594588894e-05,1.13469221394868,1,0.939,0.994739615935042,1,Sae1
7.00896173621827e-05,1.54950175461058,0.885,0.576,1,1,Pomt1
7.24881199735221e-05,3.66779165971282,0.731,0.417,1,1,Wdr90
7.34374754598551e-05,1.62807035433106,0.885,0.674,1,1,Rnaseh2c
7.34391561279652e-05,3.26683493083666,0.769,0.5,1,1,Rmi2
7.54587774604418e-05,1.63221482947088,1,0.78,1,1,Rgs12
7.8240253192286e-05,1.34132255828087,0.731,0.348,1,1,Wdr76
7.98219347494691e-05,3.2856326063013,0.577,0.273,1,1,Fanca
8.30729196227339e-05,2.72594659948082,0.769,0.523,1,1,Diap3
8.40259370314431e-05,4.48114950481492,0.5,0.167,1,1,Arhgap33
9.28228474033063e-05,0.953366545871003,1,1,1,1,Ran
9.64745916472697e-05,2.09288860839622,0.692,0.424,1,1,9430015G10Rik
9.79108877308587e-05,2.16084534936874,0.808,0.629,1,1,Cks2
9.92425949651018e-05,2.40733914328127,0.692,0.348,1,1,Med18
0.00010102907905437,4.74952467164455,0.731,0.432,1,1,Ticrr
0.000106275259844252,0.856660354287593,1,0.992,1,1,Hnrnpab
0.000106339440637785,1.56309627709921,0.962,0.848,1,1,Ncaph2
0.000111971718952791,1.09019050880482,1,0.894,1,1,Whsc1
0.000112890740526004,2.07521122416114,0.654,0.409,1,1,Mcm8
0.000114634684473441,2.13642598786551,0.808,0.455,1,1,Enkd1
0.00011476210791632,1.08149549714079,1,0.977,1,1,Tmpo
0.000116870991533321,0.699707047686276,1,0.939,1,1,Nop58
0.000126619423224603,4.83379065322009,0.846,0.568,1,1,Haus3
0.000126669487571628,1.86245083139921,0.808,0.508,1,1,Dctpp1
0.000127969456681884,2.31362865150877,0.538,0.205,1,1,Chtf18
0.000135384912225809,1.02540840691662,0.923,0.598,1,1,D030056L22Rik
0.000136300605988403,1.92141162842832,0.846,0.652,1,1,Eri1
0.000144131829369431,2.635340205397,0.731,0.424,1,1,Sass6
0.000161197792246819,3.75329608849883,0.808,0.606,1,1,Dck
0.000167595824320593,2.21653901393598,0.885,0.712,1,1,Pigf
0.000168791928351623,1.47948767700243,1,0.75,1,1,Alyref
0.000175821999728977,3.53716949410064,0.5,0.159,1,1,Poc1a
0.000179955793714408,2.44138824799654,0.538,0.189,1,1,Mybl2
0.000180776207265273,2.14775077579943,0.885,0.652,1,1,Rhno1
0.000181730521130987,3.06136500095266,0.731,0.439,1,1,Tmem194
0.000190464579152143,2.79423847349333,0.923,0.523,1,1,Aaas
0.000206379734647814,3.21769848539789,0.846,0.583,1,1,2700049A03Rik
0.000216299198194197,1.48276869087122,0.885,0.909,1,1,Sf3b5
0.000217319023466614,1.92202386227942,0.962,0.871,1,1,Trim28
0.000245142948285559,5.43205160408532,0.731,0.553,1,1,Fanci
0.000247415049515109,1.4151807914554,0.885,0.742,1,1,Nelfe
0.000247921009535331,4.69405415296224,0.577,0.235,1,1,Ccdc94
0.000258533280077507,1.2776405478963,0.846,0.576,1,1,Paxip1
0.000265515343291061,2.00855845861489,0.615,0.288,1,1,Rps6ka6
0.000267136163994364,2.38360855344348,0.692,0.326,1,1,Pmf1
0.000272260765560659,2.25300623219523,0.538,0.22,1,1,Traip
0.000274970021763244,1.06714019618947,0.577,0.265,1,1,Suv39h2
0.000276646597868452,1.00784434876882,0.962,0.674,1,1,Sac3d1
0.000278650031651046,1.41308035318193,0.654,0.364,1,1,Blm
0.000286907962456555,1.86662845768473,0.808,0.561,1,1,Timm50
0.000291269703334921,1.81063723556514,0.808,0.455,1,1,Chek2
0.000297985873071782,1.72594825962593,0.769,0.508,1,1,Lin9
0.000313749952781301,0.944877075588485,0.846,0.545,1,1,Casp7
0.000314447667467901,2.78389905235484,0.5,0.197,1,1,Dna2
0.000315638461271353,1.70530962440599,0.885,0.811,1,1,Nsmce4a
0.000320467947491782,1.77615302220795,0.846,0.636,1,1,Cdkn2d
0.000326474106818112,1.34989054967474,0.962,0.902,1,1,Ranbp1
0.000332499628826499,3.24562554903808,0.769,0.538,1,1,Pola1
0.000345039440521749,4.9122397840017,0.615,0.303,1,1,Ccne1
0.000356323811428411,1.59992381217553,1,0.841,1,1,Larp7
0.000406145306572745,1.82717521366547,0.538,0.235,1,1,Tonsl
0.000406371524701727,1.21133787183465,0.962,0.962,1,1,Prdx4
0.000421040348579409,1.22226102580852,0.962,0.962,1,1,Syncrip
0.000421731277433227,4.55248424824584,0.5,0.212,1,1,Gen1
0.000423371742423686,0.559862328284741,1,0.902,1,1,Anp32e
0.000429274255334085,2.35120135468667,0.962,0.758,1,1,Haus2
0.000443356814562956,1.76754211828018,0.962,0.705,1,1,Cit
0.000455872003560962,1.22223982399916,1,0.955,1,1,Mettl9
0.000457596743540503,1.3866859910893,0.769,0.47,1,1,Lin54
0.000459644624775361,1.93484618124514,0.923,0.705,1,1,Orc6
0.000488176198973285,1.67069047245676,1,0.917,1,1,Nde1
0.000490225721889467,2.88550615996655,0.692,0.447,1,1,Wdr67
0.000511943013353034,0.804120198000729,0.808,0.5,1,1,Ddx11
0.000515616124416745,0.664513034381288,1,0.992,1,1,Hnrpdl
0.000526583400250293,2.24999437024866,0.846,0.795,1,1,5830418K08Rik
0.000527551742381047,1.23565891140697,0.923,0.758,1,1,Cks1b
0.000533907453453935,0.960933040598355,1,0.977,1,1,Ndufb8
0.000546705582788437,1.28486089075778,0.885,0.735,1,1,Gpsm2
0.000548077777238761,0.829344374378003,0.962,0.674,1,1,Gins4
0.0005541455841206,2.14297441137837,0.808,0.765,1,1,Nup85
0.00055540602427065,3.72299547982756,0.769,0.515,1,1,Brca2
0.00056207695963195,1.30464591062826,1,0.939,1,1,Khdrbs1
0.000574212863330399,2.03982025307283,0.769,0.561,1,1,Gtse1
0.00057699772513447,0.855580992178401,0.923,0.72,1,1,Ctc1
0.000579680737825956,1.2983233022793,0.885,0.803,1,1,Trim59
0.000582393865147121,1.03059149908403,1,0.992,1,1,Nucks1
0.000602879682521606,0.877903056249853,1,0.977,1,1,Myef2
0.000650716545594922,1.97015854581074,0.885,0.629,1,1,Ankrd32
0.00066718191386757,2.24468918819131,0.885,0.848,1,1,Trim37
0.000667774329967021,1.0108611402111,0.962,0.939,1,1,H2afv
0.000668312150419379,1.09904863701972,1,0.955,1,1,Carhsp1
0.00069537619663113,3.21384634638114,0.731,0.455,1,1,Slc43a3
0.000697153675974125,4.46656028620637,0.769,0.439,1,1,Cenpl
0.000703654095162988,1.46538368610271,0.923,0.803,1,1,Ftsjd2
0.000704578058407086,2.19137392096076,0.885,0.758,1,1,Nup155
0.000715914074390551,0.620243936974144,1,1,1,1,Fam120a
0.000719334578097873,5.74070775836594,0.654,0.364,1,1,Fancl
0.000722509189632171,0.867786530844905,0.808,0.644,1,1,Myo19
0.000731357222961141,0.788647980416137,0.962,0.902,1,1,Gm12504
0.000740177136874762,0.899293647549354,1,0.939,1,1,Uba2
0.000782367276000214,2.07127543638446,0.769,0.485,1,1,Mtbp
0.000806410234277722,0.525311527035536,1,1,1,1,Calm2
0.000840955570427258,0.726178426333033,0.962,0.962,1,1,Anp32b
0.000852956321162846,2.6738218560435,0.577,0.348,1,1,Haus6
0.000857446137225564,2.69097900796955,1,0.879,1,1,Khsrp
0.000918758177527632,0.803073865644096,0.731,0.379,1,1,Piga
0.000992834039709906,0.69052706230988,0.923,0.621,1,1,Notch3
0.00100606687046659,2.21381223388353,0.731,0.47,1,1,Cxcr4
0.00106876079673006,1.40066123008154,1,0.902,1,1,Baz1b
0.0010710752955529,1.91097439712865,0.846,0.705,1,1,Nans
0.0010786970286337,0.806130324173735,0.923,0.78,1,1,Limd2
0.00109727927973806,0.904844734304195,0.962,0.864,1,1,Txndc12
0.00113378792688558,0.954734082498256,0.846,0.606,1,1,Lsm5
0.00115128825361117,1.00736522162306,0.731,0.417,1,1,Plk4
0.00118761184591973,1.50278639906447,0.885,0.864,1,1,Dtymk
0.00120182907278701,0.605322885433868,1,0.924,1,1,Mir684-1
0.0012438488327007,2.12149795440867,0.846,0.652,1,1,Mis12
0.00124487870633998,2.38339056810133,0.5,0.235,1,1,Hist1h2ae
0.00125465141522182,1.36849053023585,0.846,0.697,1,1,Dym
0.0013277605797251,3.74330782316102,0.769,0.591,1,1,Ccne2
0.00137320242314669,0.910029380642122,0.731,0.402,1,1,Lsm11
0.00138105890458741,0.904361361808712,0.962,0.932,1,1,Rangap1
0.00138119372419094,0.568104859452609,0.808,0.598,1,1,Pknox1
0.00140464991673936,0.799304273905556,0.962,0.947,1,1,Polr2g
0.00141981065869073,2.1355596052684,0.654,0.333,1,1,1600002H07Rik
0.00144403843633948,1.40974856458269,0.769,0.576,1,1,Pold2
0.00150490381221847,2.07607605879104,0.808,0.583,1,1,Slc25a10
0.00151708778141374,0.846055359872392,0.769,0.5,1,1,Fxn
0.0016171294974968,1.18138937090149,0.769,0.553,1,1,A830080D01Rik
0.0016575155937566,0.820850698055924,0.962,0.894,1,1,Naa38
0.00166769781148988,1.67717956934445,0.923,0.848,1,1,1500009L16Rik
