p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
0.00169115482776083,0.513896562243137,0.962,0.833,1,1,Mast2
0.00172925317316005,1.61707789175135,0.808,0.773,1,1,Slc25a40
0.00174598703863448,1.18449828093931,0.846,0.735,1,1,Rpp30
0.00174691931309384,0.861566115846396,1,0.977,1,1,Ptges3
0.00175829146235688,2.91993995876983,0.808,0.591,1,1,Hjurp
0.00176730432814968,1.84981210484998,0.923,0.667,1,1,Nt5c3l
0.00184775574521016,1.10843140165553,0.923,0.818,1,1,Rbm22
0.00186902946340304,1.55323436849004,0.923,0.773,1,1,G2e3
0.0019129571921812,2.91918145066676,0.538,0.28,1,1,Srd5a1
0.00192483939565904,0.914681280766579,0.577,0.318,1,1,Spdya
0.00194076042407055,1.80038366902951,0.808,0.644,1,1,Sdc1
0.00194549355974842,1.10206047080028,0.923,0.909,1,1,Pom121
0.0019590128761861,1.40804327503826,0.846,0.72,1,1,Nup160
0.00198664599052136,0.646053196971931,0.846,0.659,1,1,Gm16515
0.00201523374748666,0.503349394006778,1,0.992,1,1,Hnrnpk
0.00202829144247099,2.66858946539059,0.846,0.742,1,1,Tada2a
0.0020348200492726,0.97734695751321,0.962,0.841,1,1,Pgp
0.00205240249028331,2.02062991174586,0.615,0.394,1,1,Gins3
0.00205550334397358,1.60678090837239,0.885,0.568,1,1,2610002M06Rik
0.0020802854700002,0.759440271666414,0.962,0.871,1,1,Snrpf
0.00212881420113371,1.47264298967578,0.962,0.962,1,1,Anapc5
0.00214417009967711,1.084612338929,1,0.932,1,1,Idh3g
0.00217803418610977,2.06838734195351,0.769,0.492,1,1,Pradc1
0.00220947215181991,2.54962581206447,0.692,0.462,1,1,Zranb3
0.0022145412070045,1.18676362514471,1,0.992,1,1,Acta2
0.00224800002363577,0.980047403187895,1,0.939,1,1,Snx27
0.00224848789953254,0.561247982120542,1,0.947,1,1,Bub3
0.00224911526527423,1.23928594012018,1,0.962,1,1,Actr1a
0.00225973228722514,2.11781173233408,0.846,0.636,1,1,Usp37
0.0022792394838742,1.07425682026256,0.962,0.856,1,1,Gsk3a
0.00229710478765429,1.19836012532294,0.769,0.523,1,1,Ppwd1
0.00239389209639225,0.641562452811558,0.962,0.97,1,1,Snrpe
0.00239407549847428,0.763431936217335,1,0.97,1,1,Naa50
0.00243169243654535,0.984533286789249,0.962,0.985,1,1,Kpnb1
0.00243174816270081,0.828261808413755,1,0.985,1,1,Cbx5
0.0025562619054688,2.50319611348028,0.731,0.591,1,1,Mdc1
0.00262072658521942,1.35203295735636,0.692,0.424,1,1,Nanos1
0.00264822822454585,0.684043079841308,0.885,0.758,1,1,Rpa3
0.00268746229760702,1.25658755020499,0.885,0.705,1,1,Lsm3
0.00269004871402536,2.70238377462178,0.5,0.273,1,1,Fancd2
0.00275478269947341,0.855650658426875,0.923,0.682,1,1,Exosc6
0.00275765384932425,2.23046396117389,0.923,0.848,1,1,Slc24a5
0.0027712336202175,0.915358309693452,0.962,0.947,1,1,Ctbp1
0.00277473650593736,1.50808512986925,0.654,0.386,1,1,Acy1
0.00277516019544535,2.03139201863267,0.885,0.667,1,1,Nedd1
0.00279434116254479,1.13407795284463,1,1,1,1,Rps15
0.00280418870326676,2.28760417050283,0.5,0.242,1,1,Tgfbr3
0.00281241119380649,1.17816017833772,0.962,0.932,1,1,Cdk4
0.00282230757661905,1.08074457258546,0.654,0.386,1,1,Exog
0.00297080551838735,0.899049903723736,1,1,1,1,Cfl2
0.00298282550267861,1.10565546671137,0.846,0.644,1,1,Rbbp8
0.00301316936398714,0.965400247989667,0.846,0.75,1,1,Tcf3
0.00301626079255772,1.61021726806537,1,0.97,1,1,Dnajc8
0.00311287578854658,3.31650262867718,0.577,0.311,1,1,Prr11
0.0031221434122129,1.18818565503296,0.962,0.848,1,1,AU019823
0.00314454061723898,1.72573859786752,0.962,0.894,1,1,Slc25a23
0.00315637906459919,3.04712499558498,0.731,0.508,1,1,Cpsf4
0.00315738203326168,0.590445164813461,1,0.992,1,1,Srsf3
0.00316301451159706,0.860229844482207,0.846,0.667,1,1,Tmem97
0.00321942927645158,1.49623922940188,0.962,0.902,1,1,Ubac1
0.00325074025653206,1.13920196082174,1,0.924,1,1,Brd8
0.00326618943050287,1.64886874911946,0.538,0.273,1,1,Bcam
0.0033340480011894,1.13597214772099,0.615,0.326,1,1,Ccdc14
0.00334873032378394,3.08706704458568,0.731,0.424,1,1,Tnfaip6
0.00343356723147677,1.66119454883401,0.808,0.591,1,1,Gas2l3
0.00357536558784696,1.14868585923312,0.846,0.667,1,1,Tubgcp2
0.0036035172138491,1.83055268197896,0.654,0.508,1,1,Xrcc2
0.00362606860299699,0.614139603071264,0.962,0.758,1,1,Nfyc
0.00363142054265917,1.9283969017999,0.769,0.614,1,1,D2Wsu81e
0.0036326871704705,1.63175681070463,0.692,0.432,1,1,Fam122b
0.00364639758313791,1.12946658116124,1,0.864,1,1,Acat1
0.0036590077516421,1.45170959598884,0.923,0.826,1,1,Ptrh2
0.00366370341194172,2.9025002703858,0.538,0.28,1,1,Fancg
0.00372756174865997,1.40769015625458,0.885,0.583,1,1,B3galnt1
0.00372930374121307,1.02523397195646,0.885,0.886,1,1,Suz12
0.0038621139355762,1.85385776465442,0.731,0.515,1,1,Rcc1
0.00399805864204048,0.927664465410916,0.769,0.515,1,1,Lmnb2
0.00406298814743282,1.87809797214617,0.731,0.508,1,1,Arhgap22
0.00413019545369669,1.61875059080882,0.808,0.682,1,1,Kitl
0.00414022404088346,3.72831491742418,0.846,0.75,1,1,Hsf2
0.0041507267383956,0.573664013022134,0.846,0.712,1,1,Mzt2
0.00418187453711102,1.09355196586647,0.885,0.909,1,1,Vbp1
0.00418867110554612,0.691329563787772,0.769,0.515,1,1,Slx4
0.00420482557881899,2.55393766366309,0.692,0.47,1,1,Tmem177
0.00422409521355817,1.53628646859702,0.692,0.447,1,1,Dsn1
0.00423677807072203,1.31622895014583,0.923,0.886,1,1,Fam216a
0.00426044360769612,0.713581232937912,1,0.977,1,1,Set
0.00428298928073992,2.32443656293601,0.615,0.348,1,1,C530008M17Rik
0.00428371855750814,2.88278140888738,0.731,0.492,1,1,Ccdc61
0.0043188223762595,2.05301472429152,0.654,0.432,1,1,Hap1
0.0043881677448331,0.900051237476858,1,0.985,1,1,Arpp19
0.00444399615512292,1.13866325642642,0.885,0.697,1,1,Zic4
0.00448145231923034,1.36602315916596,0.885,0.727,1,1,Lsm7
0.00449947176070701,1.62663235039395,0.769,0.78,1,1,Rnf26
0.00452777707276225,1.95354525232106,0.962,0.788,1,1,Ift80
0.00458093523214168,4.96859889199121,0.692,0.523,1,1,Nek3
0.00458348508555228,1.654328367573,0.692,0.462,1,1,Mdga1
0.0046487576196707,0.900493625099867,1,0.924,1,1,Cdc123
0.00465613124444214,2.38056473697872,0.615,0.348,1,1,Fam72a
0.00473562973203603,1.70435849415553,0.962,0.886,1,1,Mtif2
0.00474691415386719,1.65110016977925,0.538,0.265,1,1,Nrarp
0.00476299999605149,2.07030508637383,0.577,0.364,1,1,Slc9a5
0.00478795652844685,1.63140836127482,1,0.773,1,1,Gxylt1
0.00478936741147067,1.83753347169553,0.731,0.629,1,1,Mthfd2
0.00479110989830179,1.28250259522836,0.5,0.227,1,1,Amd1
0.00490882960578194,2.77692193401618,0.654,0.409,1,1,Wdr62
0.00493413427614232,0.612647072167709,1,0.992,1,1,Ptma
0.00496547297661439,1.33914744932522,0.846,0.652,1,1,Nxt1
0.00504581669632566,1.33952429939694,0.538,0.28,1,1,3010026O09Rik
0.00512137833363212,1.11793609799905,0.923,0.879,1,1,Agps
0.00515417765869247,0.527774179576675,1,0.985,1,1,Cdk2ap1
0.00516586219235026,1.44581178811068,0.846,0.811,1,1,Iqgap2
0.00521485687713668,1.00891914004158,0.615,0.371,1,1,Smtn
0.00529222470860033,1.49637255290796,0.923,0.826,1,1,Gps1
0.00531325833850334,1.44432896337588,0.808,0.697,1,1,Rfwd3
0.00538032041740582,1.71268012180656,0.692,0.561,1,1,Nup43
0.00539372008025146,2.26686302019912,0.885,0.674,1,1,Vars
0.00553953004409773,0.680977945647375,0.923,0.97,1,1,Ndufs4
0.00554788550961614,1.3764316605621,0.885,0.848,1,1,Hspa13
0.00562117275512597,0.638112650492367,1,1,1,1,Rpsa
0.00578381371049974,1.46168045971083,0.846,0.803,1,1,Srm
0.00580010273352542,2.23567069988232,0.885,0.803,1,1,Atm
0.0058418035193025,3.35187929975981,0.654,0.5,1,1,4632434I11Rik
0.00588649308176344,1.08777812220384,0.808,0.689,1,1,Fam110a
0.00597260485016986,4.07020329683559,0.808,0.674,1,1,L3mbtl2
0.00607660159553946,1.27093425811545,0.5,0.273,1,1,N4bp3
0.00612596834910553,0.548523817877704,1,1,1,1,Rpl35
0.0061494813886193,0.984803780430397,0.654,0.462,1,1,Cep152
0.00620347127260087,1.65568642201578,0.846,0.72,1,1,Ube2s
0.00623401157936965,0.72242790010918,0.885,0.682,1,1,Ppih
0.00632572408425523,1.42435654065985,0.923,0.735,1,1,Znhit3
0.00646580340806837,1.60484032903589,0.846,0.682,1,1,Slbp
0.0065407890879452,1.26831770319517,0.885,0.765,1,1,Nelfcd
0.00656369759631444,0.758226498811684,0.962,0.818,1,1,Sox11
0.0066689060816785,1.17356379931046,0.923,0.962,1,1,Yipf5
0.00672564539040421,2.24471193862765,0.769,0.773,1,1,Cep192
0.00686883009862024,2.39423650057389,0.731,0.614,1,1,Alg13
0.00699192434901214,1.39276015196397,0.962,0.848,1,1,Erdr1
0.00700865793712713,0.508331009348455,0.962,0.977,1,1,Cand2
0.00706678767728246,0.774636767776467,0.962,0.689,1,1,Dvl2
0.00710860920773681,0.769250116558,1,0.856,1,1,Fkbp2
0.00717026689321381,1.40439760966485,1,0.826,1,1,Ubald2
0.0071971908941632,4.69134352923085,0.731,0.515,1,1,Cenpo
0.00725758067471632,1.90136603455137,0.885,0.712,1,1,Nup35
0.00728569697766364,0.686036934931059,0.808,0.538,1,1,Grwd1
0.00729956718017969,0.738062837264653,0.885,0.773,1,1,Atxn1l
0.00731885785875476,0.860258216299916,1,0.864,1,1,Nup153
0.0073256979334724,0.704082010028152,1,0.871,1,1,Fxyd6
0.00745683304901862,0.802081995645995,0.885,0.811,1,1,Osgep
0.00757107727996339,0.90974332887727,1,0.985,1,1,Ppp1ca
0.00757443318193699,0.768927454909677,0.808,0.568,1,1,Net1
0.0076516374695197,0.739183799083361,0.962,0.894,1,1,2700029M09Rik
0.00765235374689018,1.12530102799405,0.615,0.394,1,1,Stag3
0.00767754691154548,0.620503979990648,1,1,1,1,Lgals1
0.00769909914975365,2.5219998412911,0.692,0.432,1,1,Nfatc2ip
0.00781197596586003,1.14883682857578,0.846,0.811,1,1,Cep57
0.00784606230638547,0.904178341154828,0.962,0.78,1,1,Pde6d
0.00787721404202577,1.26958152326116,0.885,0.924,1,1,Thyn1
0.00789177629038557,0.618649002711731,0.962,0.955,1,1,Ckap5
0.00806785240688999,2.57290658281761,0.654,0.462,1,1,Eefsec
0.00807001200361055,0.711374433077355,0.923,0.879,1,1,Nsmce1
0.00831110123177489,3.42340961274923,0.654,0.462,1,1,Bai1
0.00839943174048097,1.22708831154376,0.885,0.682,1,1,Rnaseh2b
0.00844647956775279,1.29897989835229,0.885,0.788,1,1,Zfp800
0.00845241639898208,1.50740963834246,0.808,0.735,1,1,Cenpc1
0.00848018848968963,1.30107003186229,0.808,0.795,1,1,Eif1ad
0.00850507068654545,1.321970763138,0.962,0.917,1,1,Mbd3
0.00866885519334117,0.690872664176673,0.923,0.902,1,1,Ap3b1
0.0086968575357953,0.82085211644388,1,0.97,1,1,Ndufa12
0.00877015247393307,1.09288339942609,0.962,0.803,1,1,Lnp
0.00878720134604096,0.96430076194138,0.962,0.841,1,1,Zcchc8
0.00917658337843631,2.8063893105771,1,0.917,1,1,Taf5
0.00922389071202952,1.09877989683945,0.846,0.811,1,1,Rif1
0.00930254755639532,0.783433267512805,0.962,0.773,1,1,Cenpt
0.00931458097569531,0.548349910912568,1,0.977,1,1,Ctbp2
0.00933238304996359,0.566175193180009,0.923,0.705,1,1,Nup188
0.00937512530637119,3.41489194225386,0.885,0.773,1,1,Il31ra
0.0095278440476088,0.718253983835878,0.962,0.879,1,1,Pgls
0.00957252157831635,0.957455754475452,1,0.992,1,1,Arl6ip1
0.00964979764479738,2.47750973772664,0.769,0.705,1,1,Ccp110
0.00969913093214196,1.00847646479903,0.885,0.811,1,1,Lbr
0.0099709811984103,0.603868029245455,1,0.985,1,1,Txnrd1
7.32840720922476e-18,11.4386997458087,0.75,0.067,1.05433794519117e-13,2,Rac2
8.90704282017377e-18,11.590631327445,0.708,0.052,1.2814562505384e-13,2,Ctla2b
1.03658626134787e-17,7.66341710920499,0.792,0.09,1.49133665420117e-13,2,Itgb2
2.03090264421772e-17,6.21850323398113,0.875,0.142,2.92185963423603e-13,2,Ms4a6d
2.44073952728667e-17,9.96648476610017,0.833,0.119,3.51149195790734e-13,2,Inpp5d
3.92544175183983e-17,7.71639632505864,0.708,0.06,5.64753304837197e-13,2,Hcls1
4.29019335548511e-17,11.0066834763756,0.833,0.119,6.17230118053642e-13,2,Clec4d
5.99612269027661e-17,8.41761249159006,0.625,0.03,8.62662171450096e-13,2,Dennd1c
1.09431240543889e-16,10.0458099312935,0.667,0.045,1.57438725770494e-12,2,Neurl3
1.34284505686452e-16,11.0069044610764,0.792,0.112,1.93195118331098e-12,2,Fcgr3
3.68763481921712e-16,7.25515749676676,0.792,0.119,5.30540021440767e-12,2,C1qc
3.69379251910026e-16,5.88439041637939,0.708,0.06,5.31425929722954e-12,2,Fes
4.16431197048091e-16,8.04833624016235,0.833,0.149,5.99119563193088e-12,2,Fcrls
4.91238017919537e-16,8.29015042070486,0.833,0.134,7.06744136380838e-12,2,Hpgd
5.27586036943629e-16,5.1739320517311,0.75,0.082,7.59038031350799e-12,2,AF251705
8.09516271442101e-16,9.14546549708225,0.75,0.097,1.16465105972375e-11,2,Ccl3
9.07377572041228e-16,8.56569482114927,0.75,0.097,1.30544411289571e-11,2,Cd52
1.1767506776156e-15,5.65303837874615,0.792,0.112,1.69299119988557e-11,2,Lat2
1.38037919434825e-15,11.5492318752335,0.75,0.104,1.98595154690883e-11,2,Tlr7
1.44593194215133e-15,6.80419263637591,0.833,0.149,2.08026228517312e-11,2,Csf1r
1.53172003470705e-15,7.94579417304751,0.708,0.075,2.20368561393304e-11,2,Selplg
1.62607801546848e-15,7.85390186118399,0.708,0.075,2.33943844085451e-11,2,Hhex
2.02142452929487e-15,10.0206691052491,0.792,0.134,2.90822347029653e-11,2,Trem2
2.46729633196218e-15,7.77918282179384,0.708,0.075,3.54969923279398e-11,2,Rgs1
3.99218906219343e-15,9.98336807380607,0.792,0.134,5.74356240377769e-11,2,Gp49a
6.82033136889955e-15,6.47986867138031,0.708,0.082,9.81241074043578e-11,2,Csf2rb
8.24241790278451e-15,6.18824564294378,0.792,0.134,1.18583666367361e-10,2,Ccl9
9.89192552645842e-15,7.57883442222536,0.75,0.119,1.42315132549157e-10,2,Evi2b
1.14386449721007e-14,5.66003925334716,0.583,0.037,1.64567785213613e-10,2,Ucp2
1.17611797891635e-14,8.63730956119914,0.625,0.052,1.69208093626695e-10,2,Ccl4
1.28028688310614e-14,7.54705619144934,0.75,0.112,1.84194873872481e-10,2,Tbxas1
1.30184107941793e-14,5.44122482109194,0.833,0.164,1.87295876095858e-10,2,Ly86
1.41824703392806e-14,10.2555294349501,0.708,0.097,2.0404320077123e-10,2,Pik3cd
1.70707959771143e-14,6.39683497786181,0.792,0.142,2.45597541722743e-10,2,C1qa
2.79481681767587e-14,8.26486666775415,0.792,0.149,4.02090295559027e-10,2,Fyb
2.81038196503112e-14,9.76513274867849,0.667,0.067,4.04329653309027e-10,2,Irf5
3.23599559887158e-14,11.5902216143431,0.75,0.127,4.65562686809655e-10,2,AI607873
4.56209765965496e-14,4.74885072465481,0.833,0.149,6.5634899029456e-10,2,Fli1
4.75326927196458e-14,9.53968837521704,0.667,0.082,6.83852850157544e-10,2,Bcl2a1d
5.00117402061783e-14,6.6651136527629,0.708,0.097,7.19518906346287e-10,2,C5ar1
5.43502677157199e-14,10.0531571219693,0.75,0.134,7.81937301626063e-10,2,Wfdc17
6.81145850285092e-14,4.11841856949389,0.667,0.075,9.79964534805161e-10,2,Clec5a
8.7044504986719e-14,6.5559080908945,0.583,0.045,1.25230929324393e-09,2,Pf4
9.79150860570157e-14,9.12905402121976,0.625,0.06,1.40870434310228e-09,2,Fgd2
1.03562138744682e-13,6.76847494245587,0.833,0.209,1.48994849011974e-09,2,Cd53
1.23533425760975e-13,9.53129482620433,0.667,0.09,1.77727539642315e-09,2,Ms4a6c
1.47971280228384e-13,8.46095641655203,0.708,0.104,2.12886280864576e-09,2,Ctla2a
1.57221137070905e-13,8.59355248530919,0.875,0.254,2.26194049903911e-09,2,C3ar1
1.63348637804971e-13,4.91609301258572,0.792,0.157,2.35009685210012e-09,2,Clec12a
1.87961722764174e-13,5.71800886490268,0.833,0.201,2.70420530540817e-09,2,C1qb
2.33078989354366e-13,8.35060218425013,0.875,0.246,3.35330741984127e-09,2,Cx3cr1
3.29085365615458e-13,5.36492709761286,0.667,0.09,4.73455115510959e-09,2,Ms4a6b
3.66552893631491e-13,3.50529756406673,0.667,0.09,5.27359648067627e-09,2,Pld4
3.67397436553768e-13,6.41111043984891,0.75,0.149,5.28574691969906e-09,2,Lyz1
4.47889435707391e-13,9.06874022811735,0.792,0.187,6.44378531152223e-09,2,Evi2a
4.7208851326071e-13,9.77305339110457,0.625,0.075,6.79193744028183e-09,2,Arl11
5.28327193761167e-13,6.65997049298245,0.708,0.112,7.6010433366419e-09,2,Cd48
5.4656708604987e-13,8.01902538308589,0.583,0.052,7.86346066699949e-09,2,Alox5ap
5.85437011036187e-13,6.79895836010656,0.917,0.336,8.42268227777763e-09,2,Ctss
7.43831639933383e-13,8.63443570327539,0.708,0.127,1.07015058037216e-08,2,Hmha1
7.78142665872019e-13,9.71150909237734,0.667,0.097,1.11951385339007e-08,2,Irf8
8.99078316468577e-13,3.00416850795107,0.75,0.134,1.29350397390334e-08,2,Ncf1
9.12304447429194e-13,7.8179605494131,0.583,0.06,1.31253240851638e-08,2,Hk3
9.98686419867232e-13,7.67220184306576,0.708,0.127,1.43681015226299e-08,2,Vav1
1.02270488960655e-12,5.0809358740781,0.792,0.149,1.47136552467695e-08,2,Lpxn
1.19427658616546e-12,4.99103758107918,0.792,0.164,1.71820572451624e-08,2,Dock2
1.20008200289905e-12,8.03961036608984,0.792,0.209,1.72655797757086e-08,2,Nckap1l
1.24918400561301e-12,6.16061176701859,0.833,0.239,1.79720102887544e-08,2,Fcer1g
1.31051486892964e-12,8.58231301017487,0.667,0.097,1.88543774192908e-08,2,Coro2a
1.34529812639761e-12,6.46321551485081,0.875,0.291,1.93548041444824e-08,2,Laptm5
1.50045716247336e-12,8.7141964618378,0.833,0.246,2.15870771965042e-08,2,Emr1
2.0435685832998e-12,5.04868770961622,0.917,0.336,2.94008212079342e-08,2,Apbb1ip
2.12504922346537e-12,6.74925743116183,0.917,0.343,3.05730831779963e-08,2,Mpeg1
2.14072303766579e-12,6.42270188405646,0.958,0.418,3.07985823428977e-08,2,Stab1
2.15873470455791e-12,6.31519384656545,0.75,0.164,3.10577161944746e-08,2,Hvcn1
2.28128046389374e-12,6.87374167853277,0.708,0.127,3.28207820340392e-08,2,Arap3
2.84812330633969e-12,6.4651985701224,0.625,0.082,4.09759500083091e-08,2,Cyth4
3.52706189615341e-12,6.95300241515351,0.625,0.09,5.0743839499959e-08,2,Tnfaip8l2
3.59442495753405e-12,9.58163338276231,0.792,0.231,5.17129918640424e-08,2,Ms4a7
3.61238744452835e-12,6.79948817084559,0.833,0.231,5.19714181644294e-08,2,Ptprc
3.77692155915207e-12,6.79203019769677,0.792,0.216,5.43385704715209e-08,2,Itgam
4.065808439276e-12,6.95476511658864,0.75,0.142,5.84947860158638e-08,2,Ptpn18
4.47979420971416e-12,6.91189800572392,0.833,0.269,6.44507992951577e-08,2,Tyrobp
5.20519861801525e-12,8.06511149620024,0.667,0.112,7.48871925173854e-08,2,Tlr13
5.24673286167375e-12,5.79128899138919,0.583,0.067,7.54847456809003e-08,2,Coro1a
5.26167058062906e-12,7.2603625835062,0.667,0.104,7.56996546435104e-08,2,Arhgap25
5.38689658031299e-12,4.83799851313532,0.625,0.082,7.75012811009629e-08,2,Ch25h
8.84843605220291e-12,3.51081029050937,0.833,0.216,1.27302449483043e-07,2,Rnf128
1.05692369503045e-11,7.25454353089864,0.708,0.157,1.52059612004031e-07,2,Slc11a1
1.13273364571391e-11,5.07034495848472,0.833,0.276,1.6296638960886e-07,2,Cybb
1.17938948936181e-11,7.81274776995188,0.792,0.224,1.69678765834484e-07,2,Myo1f
1.43574961860667e-11,8.95382961834944,0.625,0.097,2.06561297628941e-07,2,Ccl5
1.52845046272614e-11,10.1225635528895,0.542,0.06,2.19898168072409e-07,2,Tnf
1.60103174471282e-11,3.98080150323552,0.75,0.164,2.30340437111834e-07,2,Ncf2
1.65823654340395e-11,9.26156162265433,0.625,0.09,2.38570491499526e-07,2,St8sia4
1.78159917691545e-11,7.85438882849941,0.792,0.254,2.56318673582826e-07,2,Lilrb4
1.81051873356581e-11,8.61317585116852,0.542,0.06,2.60479330198113e-07,2,Fcgr1
1.85427272330638e-11,4.49251431566253,0.542,0.052,2.66774216702089e-07,2,Slamf9
2.02625424886561e-11,8.05418694373997,0.542,0.06,2.91517198784296e-07,2,Samsn1
2.1049040685829e-11,7.79459953763079,0.708,0.164,3.02832548347022e-07,2,Bcl2a1b
2.22520769667591e-11,4.86918228414326,1,0.567,3.20140631320764e-07,2,Spp1
2.61242343577453e-11,9.21614301073444,0.625,0.097,3.75849359704882e-07,2,Bin2
3.46216987993727e-11,7.04758171223441,0.958,0.507,4.98102380626576e-07,2,Lyz2
3.50292144125724e-11,8.33051844513977,0.667,0.127,5.03965307753679e-07,2,Aif1
3.56033424906758e-11,6.36324337318077,0.75,0.179,5.12225288413353e-07,2,Fam105a
3.66827740317621e-11,5.99048704423062,0.667,0.127,5.27755069994962e-07,2,Ptpn7
3.94525222516937e-11,8.29338017589355,0.875,0.418,5.67603437635118e-07,2,Cd72
5.06747914636731e-11,4.79892139895157,0.75,0.194,7.29058224787865e-07,2,Msr1
6.20930561342949e-11,7.73750713377071,0.583,0.09,8.93332798604101e-07,2,Slfn2
6.8407629269321e-11,2.36577511475287,0.708,0.127,9.84180562297722e-07,2,Cmtm7
7.0112349708884e-11,4.37414710326938,0.792,0.261,1.00870637526171e-06,2,Slc15a3
8.45053094268981e-11,5.98890472332952,0.792,0.254,1.21577788672478e-06,2,Cd84
9.047717575354e-11,9.73466485713674,0.667,0.142,1.30169512756618e-06,2,Gpr65
9.53052694404651e-11,4.6252847642202,0.542,0.06,1.37115691143997e-06,2,Rasal3
1.22085465316491e-10,2.65351207294503,0.917,0.358,1.75644358950836e-06,2,Casp1
1.22154737263002e-10,5.2257194098892,0.708,0.157,1.75744020500281e-06,2,Ikzf1
1.30081395610863e-10,7.69465207505448,0.833,0.313,1.87148103865348e-06,2,Cd14
1.42547244346326e-10,11.1019733549934,0.667,0.149,2.0508272044106e-06,2,Blnk
2.01773942950502e-10,5.63915626713085,0.792,0.261,2.90292171722887e-06,2,Cd68
2.30839603022388e-10,4.00391618410839,0.792,0.201,3.32108936868309e-06,2,Cfh
2.67230134639269e-10,4.33243740962312,0.708,0.172,3.84463994705517e-06,2,Arhgdib
2.8807363242345e-10,4.94581045218192,0.667,0.134,4.14451534967618e-06,2,Hck
3.27454298070262e-10,5.53323656344042,0.5,0.06,4.71108498633686e-06,2,Gpsm3
3.32508564382871e-10,2.86525510425796,0.667,0.127,4.78380071577637e-06,2,Myo1g
3.48168040438679e-10,6.05869682028881,0.667,0.157,5.00909359779128e-06,2,Ptpn6
3.50063843090497e-10,7.63667827273785,0.542,0.075,5.03636851054298e-06,2,Cd83
4.44161115313533e-10,2.0577334635472,0.542,0.067,6.3901459660158e-06,2,Havcr2
5.45988050232374e-10,5.11202211920382,0.792,0.261,7.85513007869316e-06,2,Lair1
5.51408170693516e-10,2.29195755703318,0.542,0.075,7.93310935176762e-06,2,Lst1
5.60540235448755e-10,9.01370278081674,0.625,0.119,8.06449236740124e-06,2,Epsti1
6.585269135541e-10,4.92126453175472,0.667,0.149,9.47422670530284e-06,2,Adcy7
7.36198325609246e-10,4.70021603130177,0.792,0.239,1.05916853105402e-05,2,Olfml3
8.07685107221328e-10,3.11127383950937,0.875,0.351,1.16201656375932e-05,2,Nrp2
9.2446084355516e-10,5.56901473819873,0.708,0.216,1.33002181562281e-05,2,Clec7a
1.081659000085e-09,2.9420605229575,0.708,0.164,1.55618280342229e-05,2,Unc93b1
1.0852690415716e-09,3.35210827633471,0.625,0.119,1.56137657010906e-05,2,Elf4
1.33694805595345e-09,7.1617681573496,0.792,0.336,1.92346716810023e-05,2,Lcp1
1.43377676779633e-09,3.25396411227374,0.625,0.127,2.06277463582857e-05,2,Cd300ld
1.46901233833539e-09,4.95449323488037,0.792,0.313,2.11346805116313e-05,2,Plek
2.03631458880073e-09,5.92019233306983,0.833,0.381,2.92964579890762e-05,2,Hpgds
2.42356160420101e-09,2.72472572214172,0.5,0.06,3.48677807996399e-05,2,Gsdmd
2.44414352268096e-09,9.675729890443,0.5,0.067,3.5163892860811e-05,2,Cd200r4
2.44521020530662e-09,2.86374348296082,0.708,0.201,3.51792392237464e-05,2,Fxyd5
2.51076879804248e-09,2.27499226511757,0.75,0.187,3.61224306974372e-05,2,Klhl6
3.07785370276167e-09,7.18664774296787,0.75,0.269,4.42810812216322e-05,2,Mafb
3.34621251350707e-09,1.97909152624778,0.75,0.209,4.81419594318262e-05,2,Rasa4
3.61974252607496e-09,5.3244374698387,0.625,0.119,5.20772357226404e-05,2,Ang
3.71067036511754e-09,8.36349143970329,0.792,0.366,5.3385414542946e-05,2,Milr1
4.0620833387201e-09,5.46861769349002,0.792,0.291,5.84411929941661e-05,2,Cxcl16
4.23282881871983e-09,6.44988351570558,0.5,0.067,6.08977082149222e-05,2,Nfam1
4.77170895586751e-09,6.80223652351424,0.708,0.209,6.86505767480659e-05,2,Cd36
5.78835178365145e-09,7.46263270501721,0.792,0.41,8.32770171113934e-05,2,Glipr1
6.31122298988607e-09,7.27166433975188,0.792,0.321,9.07995651554909e-05,2,Adam8
7.28483807753281e-09,9.13109883558134,0.667,0.209,0.000104806965421465,2,Arhgap30
